"","V1","V2","V3","V4","V5","V6"
"97",-0.000933667781903517,-0.0122354142333926,0.0042464447432586,-0.00259815834410159,-0.0234715934850907,0.00941706717920683
"98",-7.67607374282509e-06,-0.000144555900420092,4.70901845312309e-05,-0.000242924103233089,-0.0028199129682807,0.000256840724451272
"99",-5.23614340739325e-05,-0.000951427173357819,0.000226885071692442,-0.000313468404984547,-0.00290215203084205,0.00100220383638812
"100",-7.45957309065951e-05,-0.00103545844911793,0.000369515617570428,-0.000173015583683122,-0.00283930046135248,-0.00162115762597599
"101",-0.000198981837334925,-0.00210580732149674,0.000969476039341044,-0.000228504702730697,-0.00227319879903905,8.65790480770106e-05
"102",-4.47441622216939e-05,-0.00117060999190861,-0.00104575142307636,-0.000806207275584017,-0.0105308348905298,-0.00250033329640013
"103",-0.000648932905504877,-0.0110996826016514,0.000768833228348392,-0.00296571638646793,-0.0262415375411812,0.00511846942014904
"104",0,0,0,-5.03184538207801e-05,-0.000823933233859603,0.000280297798591855
"105",-0.000534670745242119,-0.0116583000440071,-0.00586001424287707,-0.000275928476050015,-0.00446777520756998,-0.000593537994268162
"106",-0.000111057350459631,-0.0029235911253554,-0.00153879737084797,-0.000196553846168869,-0.00501374197638707,-0.00483711432091029
"107",-0.000227331599409902,-0.0046684028338264,-0.0039248017119138,-0.00028445746368593,-0.00897173702868455,-0.00800552383787901
"108",-0.000688596531604668,-0.0125035767492099,-0.0103645325832963,-0.000247143395802259,-0.00760848702233934,-0.00353521790679449
"109",-0.00257159864990338,-0.0187256668912755,-0.000160698822095986,-0.00161795370272432,-0.0202888801637779,0.00235467487573995
"110",-0.0117663289138955,-0.0649256955334758,0.00964528424230803,-0.0032853385556185,-0.0388300735187878,0.00603934453857808
"111",-0.000329521305400124,-0.00889816816835806,-0.0164506798675559,-7.03458043094165e-05,-0.00166918777506427,-0.000387558249075536
"112",-7.3799094508205e-05,-0.00120478311066072,0.000160803077357473,-0.000124553967167437,-0.00184547256284869,-0.000341632820265803
"113",-0.000773492503798959,-0.00667375685543949,0.00218364911536707,-0.00010967447864972,-0.0015612065355842,0.000198542735219913
"114",-0.000304630778860498,-0.00495744171908406,-0.00520495580571606,-0.000256389437636765,-0.00459768788254424,-0.00177603315879495
"115",-0.000538769476884586,-0.00455581341418803,-0.0013017268159422,-0.000259820242805857,-0.00355326921575143,-0.00120664748501448
"116",-0.00269014998478632,-0.0604034349186243,-0.112665305307849,-0.00493239682306513,-0.0405486165784526,-0.0687645164879503
"117",-0.00231501129044919,-0.0430856651934499,-0.0818808185921435,-0.00127267338320473,-0.038870710866563,-0.0704156623700957
"118",-0.000523429283322958,-0.0173171462703843,-0.0304817358246734,-0.000794182592082781,-0.0172208970717879,-0.0194530846785761
"119",-0.00121127861103685,-0.0316446143508789,-0.0549603208323672,-0.00351915655967153,-0.0620016945741545,-0.0999796221479124
"120",-0.00617115151550972,-0.0951093116300126,-0.219569981559406,-0.00612816674903884,-0.0631376816434817,-0.122709025853212
"121",-0.00876172345059161,-0.0587138454570323,-0.108428616452151,-0.0032022420579928,-0.0425111845150823,-0.0624434138407539
"122",-0.00636685079580838,-0.13213375672174,-0.0561529125028164,-0.0090614874798145,-0.154298706778279,-0.0648195554407296
"123",-0.00410807610945081,-0.0767213734355987,-0.0234338089464771,-0.00517010277313001,-0.103657234645934,-0.066823798152663
"124",-0.0159811046700949,-0.138368028650847,0.0190753114892194,-0.00641664365765366,-0.112957975017206,-0.0870332131748228
"125",-0.00353389979688698,-0.0841597174699137,-0.0345399908749389,-0.00344208529715667,-0.0826743568493057,-0.0718387844044721
"126",-0.00364576796104266,-0.0748746256644749,-0.0122785556072626,-0.00169940791953205,-0.0399486313279242,-0.0187402962375182
"127",-0.0140133516088218,-0.202024926630742,-0.0765730556473048,-0.0111001622944841,-0.198455371798716,-0.0770201607312739
"128",-0.00719623890292575,-0.0399815154053771,-0.0620842333257688,-0.00314083353507339,-0.0500182549929921,-0.0891256756786176
"129",-0.00754312695866544,-0.0450231847159849,-0.0860769766704192,-0.0017407084890946,-0.0159808301821796,-0.0343432286157377
"130",-0.000353683697012605,-0.00622475387093949,-0.000494456748695588,-0.000663396661788195,-0.0095705401934327,-0.0109594400483848
"131",-0.00109240893475267,-0.0112194152082663,0.00219090117123028,-0.000852331911444157,-0.00785733450085056,-0.00369342999348504
"132",-0.00138661623868554,-0.0123080985845333,0.00294829784859978,-0.000895133973634361,-0.00961364472522106,-0.00866231015110705
"133",-0.00115356346453229,-0.0101256902367084,0.00223553120094735,-0.000317595943931306,-0.00394151377584392,0.000768510933718145
"134",-0.000847182860904283,-0.0210811046966378,-0.0208491599833425,-0.00078485405550354,-0.0244713778560862,-0.0391767229446464
"135",-0.0205395715700389,-0.106349522362988,-0.0228887038214838,-0.00444519276305168,-0.0939893397553435,-0.0261585048271397
"136",-0.00253479290922782,-0.00959777451089351,0.00313439033649466,-0.00124948521048084,-0.0102328412873853,-0.00387071573286529
"137",0,0,0,2.03846043917537e-18,4.9018387926177e-11,-2.02779930797186e-09
"138",-0.000219629716705587,-0.00793132625181111,-0.0152824141526348,-3.88494744914565e-05,-0.0019277979398747,-0.00418586739070571
"139",-0.000775523464419337,-0.0176196866865857,-0.0337064395512875,-7.99385821692892e-05,-0.00281415846476455,-0.00646302555601736
"140",-0.00344879441240469,-0.0193518355404895,0.00175230394590493,-0.00116391571265992,-0.0101187817890383,-0.000291979352682117
"141",-0.000526404365592701,-0.00853096669990491,0.00116215373229275,-0.00130170669052533,-0.0220627560457166,-0.0139197039133573
"142",-4.02980153735438e-05,-0.00146146760536621,-0.00212042098452802,-1.77441362091483e-05,-0.000827859376953336,-0.00186816851140512
"143",-0.000412663895973598,-0.0125013443466166,-0.0224809654859725,-0.000921941569569043,-0.0273847473435189,-0.0515780295265646
"144",-0.000934786671676213,-0.0244219724463489,-0.0504259081021766,-0.000367692446685122,-0.0143799099390954,-0.029011503270663
"145",-0.00231396924563964,-0.0219744393263477,-0.0394314355274436,-0.000188479625843831,-0.00721773780443627,-0.0140062884876467
"146",-0.00180071968234981,-0.0356402392926385,-0.0571333431998695,-0.00201270916114497,-0.0298852423361012,-0.0595717613523842
"147",-0.000664695555873937,-0.0187966751255825,-0.0348784673108352,-0.000371188554122789,-0.0137525989499023,-0.0267537897002785
"148",-0.00130658666968037,-0.0211114750902347,-0.0437315486742833,-0.000579718994182138,-0.0117641050048577,-0.02138547299609
"149",-0.00155376715889279,-0.0318581080162107,-0.0633965511980482,-0.00213699065020037,-0.0471146290805453,-0.0831508190859468
"150",-0.000233855752448856,-0.00684904334863308,-0.0158409036184298,-0.000718421384446133,-0.0137721439906767,-0.0149318389098141
"151",-0.000316124672174286,-0.0104326050964555,-0.0225537256901551,-6.03963372760846e-05,-0.00272069424846443,-0.00523193030843493
"152",-0.00597114104455103,-0.0953404781984472,-0.189893835459247,-0.0101754721522295,-0.074705129679401,-0.193176377745177
"153",-2.23103652105558e-05,-0.00135344964180918,-0.0027450359281445,-1.3192526596694e-05,-0.000850568223017777,-0.00180314836767958
"154",-7.50259606601873e-05,-0.00245276652907674,-0.00492337983269663,-7.75323341100585e-05,-0.00276542678730586,-0.00528305426098134
"155",-3.71468181988465e-05,-0.00193308711904033,-0.00437686841007394,-1.02340159143065e-05,-0.000611676866036753,-0.00145880691614385
"156",-2.79727425747854e-05,-0.00141893603903613,-0.00362291135751444,-0.000109599088242463,-0.00445018830543144,-0.00817708322007172
"157",-7.495005901606e-05,-0.00232873242540063,-0.0055390879872247,-0.000228580187612939,-0.00848091451502981,-0.0142994360572581
"158",-0.000104750401771847,-0.0022564519649775,-0.00199363608041313,-0.000237202529874634,-0.00468076029057737,-0.00450301840640062
"159",-0.000820107532914708,-0.0151523015948932,-0.0296299054200014,-0.00108523760498789,-0.0223987009179465,-0.039099501773843
"160",-0.000189423385843509,-0.00674972780380715,-0.0150924182138637,-0.000165680318414708,-0.00582809423401373,-0.0102578025389067
"161",-0.00114125304844905,-0.0176001618058347,-0.0390876238795614,-0.0015692359162208,-0.0393195027308509,-0.0729853450769947
"162",-9.7075022023738e-05,-0.00316160249653254,-0.00570672996469779,-2.41332826485335e-05,-0.00125625775822778,-0.00259288728334568
"163",-0.000218506950361594,-0.00655005589056094,-0.00991773249872562,-0.000286903725324659,-0.009076842812756,-0.00946307518470579
"164",-5.42490660005261e-06,-0.000342265838111815,-0.000362764401551166,-1.74224663016871e-05,-0.000595567617504236,-0.000617340926099857
"165",-1.55977151725902e-05,-0.000511263099051851,-0.000462307143919456,-7.82114198257617e-05,-0.00222638835429935,-0.00216518543214275
"166",-0.00028249611304223,-0.00572896817273005,-0.00631742506010918,-1.79819241094698e-05,-0.000929135407918412,-0.00114893401852405
"167",-0.0027867861037051,-0.0529959438979825,-0.109052505376547,-0.0020571468252282,-0.0450928068217308,-0.0827139076708435
"168",-0.00327600414064756,-0.0637606383612765,-0.133330554329467,-0.00309143168364855,-0.0542973418344312,-0.114449533968846
"169",-0.00108539598619696,-0.0247151232518287,-0.0441092777298538,-0.00124595475114667,-0.0384343024003189,-0.0663268362511758
"170",-9.0366719083147e-05,-0.00223189887634954,-0.00519344491261455,-8.51161536035209e-05,-0.00343908235804158,-0.00621005202455273
"171",-9.59048426568655e-05,-0.00303824016260889,-0.00510512199526576,-5.21963145393187e-06,-0.000364787688668901,-0.000861534798668043
"172",-2.17106586394556e-05,-0.00112905088861272,-0.00217579802619475,-2.09362166405554e-05,-0.00138656065739777,-0.00281934855385861
"173",-9.20314304651091e-07,-9.54321652591519e-05,-0.000264990646477913,-2.22515513662474e-08,-3.34408847392097e-06,-9.81196935343556e-06
"174",-8.6219986128028e-07,-7.67395122265074e-05,-0.000200201979471963,-3.90791636026156e-12,-4.90634217354295e-10,-7.13445350909876e-09
"175",-0.000173199237823706,-0.00597933807624239,-0.0153863889148069,-0.000105920907867673,-0.00411138612736798,-0.00900494198517978
"176",-1.33186980790883e-05,-0.000848656329355138,-0.00192626358187161,-6.4640474802786e-06,-0.000399206249026764,-0.000860978304529134
"177",-2.18677079821181e-05,-0.00144294165973023,-0.00322751417046379,-8.81985111116358e-06,-0.000453673667812603,-0.00100553411450948
"178",-0.000126031432849879,-0.00520880870925832,-0.00683536074196091,-3.14801490711652e-05,-0.000739023083486683,-0.000639121179914821
"179",-0.00326552277666293,-0.0192619202010299,0.00463860586133713,-0.000131865412182172,-0.00585076260598088,-0.00419728096587157
"180",-9.60729889692332e-05,-0.00319887000720696,-0.0078500195265977,-7.05968418510647e-06,-0.000496963791348852,-0.00123574249691679
"181",-0.000892991023803818,-0.0228622809461312,-0.0301969115449019,-0.000136701168797437,-0.00604161579587365,-0.00711676538322586
"182",-5.88907832261477e-05,-0.00174967186819476,-0.00136868233536268,-0.000283910603495445,-0.00759061569616418,-0.000299247610397863
"183",0,0,0,1.84191600317921e-18,8.72794487406603e-11,-3.61058812432008e-09
"184",-0.000257539783958683,-0.00619486644423183,-0.0152087474984695,-0.000134848036824486,-0.00339312860222441,-0.00606158097660179
"185",-0.00136116332998784,-0.0259800051661738,-0.0421204172916727,-0.00247175668758196,-0.0387928616392353,-0.0653818083597443
"186",-0.00145958401193552,-0.0310023386685853,-0.028936565351394,-0.00115034319118976,-0.0252785608065512,-0.0328569275417147
"187",-0.000458171965166185,-0.0126323926157797,-0.0214131287039748,-0.00021372770154597,-0.00835621905647265,-0.010579861422679
"188",-0.00247631194015057,-0.0266018042765818,-0.00537930744147305,-0.00458356628647546,-0.0342937751156203,-0.0533584168927831
"189",-0.00149053032996791,-0.0261094810991468,-0.00784035323265638,-0.000992441674249093,-0.0216455788844994,-0.00896731366503494
"190",-0.000434900302860505,-0.00923066840788932,-0.001953568546981,-0.00288657697774382,-0.0353644951006272,-0.0199091900868438
"191",-0.000114830306789904,-0.00243358592149502,-6.70896375187904e-06,-0.00051081792459851,-0.00972884925235611,-0.00476131782850125
"192",-0.000437029546576115,-0.00816217757743388,0.000317442893845226,-0.000952615331549698,-0.0176780537788282,-0.0127585938015978
"193",-0.000193254877305248,-0.00686682771835118,-0.0139376412522297,-1.64721373995496e-05,-0.000956274714845002,-0.00234157438467983
"194",-0.00152061664217195,-0.0244175831167205,-0.0397066843760681,-0.0031335257172659,-0.0412258452087648,-0.0712600024220846
"195",-0.000504261226253842,-0.0104325130125677,-0.0142692490815935,-0.00010505946532148,-0.00415776833186724,-0.00803893476764865
"196",-9.66493698177121e-05,-0.0049092219773619,-0.0105739788520512,-4.00950363813878e-05,-0.00209200749546865,-0.00456948017909807
"197",-0.00198237796094682,-0.0366017380641358,-0.0635729540877568,-0.00279118512533651,-0.0318393427374239,-0.0304284353499867
"198",-0.00693630915818531,-0.0353831631523095,-0.0613051496094718,-0.00618751659920547,-0.0152811340999486,-0.0250456338333773
"199",-9.92493040651776e-05,-0.0048551631896699,-0.0104691946380293,-1.22144569240947e-05,-0.000838846126769747,-0.00179912553332736
"200",-2.65526719525384e-05,-0.00143212880672849,-0.00296350037645589,-2.46761485151787e-05,-0.00122051347262542,-0.00259052411066124
"201",-0.000628141930915044,-0.0194900217033511,-0.0328924979712927,-0.000415365915452281,-0.0154180562129443,-0.0301044255689695
"202",-0.00100873990375018,-0.0208742637685295,-0.0389230271917501,-0.00117793454794048,-0.0205595047543666,-0.0346357041621063
"203",-0.00176811711543927,-0.0276128277505696,-0.0528041152313347,-0.000771106412810885,-0.0222245436279346,-0.0407350247701677
"204",-0.00134864700177286,-0.0288681735498087,-0.0461272627721277,-0.00257384271177757,-0.060638636955171,-0.108123484804784
"205",-0.00224351468441876,-0.0327729733809401,-0.051705740277167,-0.000614022616202895,-0.0130975775249429,-0.0245796633445817
"206",-0.00508098385156232,-0.115270992540141,-0.073090773393554,-0.00216770118234849,-0.0426248544658687,-0.0396285190786464
"207",-0.00413801220677801,-0.0456056879317829,-0.0534462721364874,-0.00130018348388916,-0.0217589209299908,-0.034812376879625
"208",-0.000464437291631538,-0.0121468763077312,-0.0265744990715174,-0.00164773323053884,-0.023231967197404,-0.0459474430451638
"209",-2.88618049644902e-05,-0.00161118043608317,-0.00334073641047669,-1.31131370298146e-05,-0.000646874428161726,-0.00154596912305744
"210",-2.77558144740552e-05,-0.00107219895148433,-0.00219434375230231,-1.50466939383139e-05,-0.000869323821059389,-0.00195025545124138
"211",-0.00510722623900881,-0.0650835521976767,-0.15209900976486,-0.00534168183896004,-0.0738109260174086,-0.166595902591529
"212",-8.47234748710218e-05,-0.00249081340141441,-0.00449792265711784,-0.000247188002531806,-0.00656655486579306,-0.0110617467844368
"213",-4.65491184291958e-05,-0.00199319575072746,-0.00335933645751475,-1.24628653983273e-05,-0.000679105044621655,-0.00145297464317513
"214",-6.343134474297e-05,-0.00146285849660151,-0.00281996436727105,-2.90416715871841e-05,-0.00130087197542016,-0.00263186556050465
"215",-4.31856792641393e-05,-0.00225162356200711,-0.00439725114471984,-0.000125112746045178,-0.00401912249521271,-0.00783447286503067
"216",-0.000126667675180932,-0.00423277995964211,-0.00642437633237299,-8.32678947389592e-05,-0.00307240197459001,-0.00534605765493622
"217",-0.000544079221400394,-0.00694980515067405,-0.00480850528537265,-0.000138454182967467,-0.00326557603102554,-0.000266064795522978
"218",-0.000417213959609379,-0.00602393463875836,-0.000301505311714044,-4.02122173750594e-05,-0.000589992347242369,-0.000289665294841769
"219",-0.000685268209516792,-0.00979764272335788,-0.0150798457065949,-0.000474632018622275,-0.00768061755154919,-0.0128060576312238
"220",-7.39691782572257e-05,-0.00188349289495517,-0.0038303371690188,-3.31483114920991e-06,-0.000173539641644322,-0.000365857663339533
"221",-2.17381633300306e-05,-0.000769731688066178,-0.00166225687700715,-7.4121360901788e-06,-0.000478571952009529,-0.00109654179540399
"222",-0.000695317825501703,-0.0174243540497002,-0.0236415166949922,-0.000559116214432697,-0.0134014445906277,-0.0243694955257287
