"","V1","V2","V3","V4","V5","V6"
"32",-0.00342356238243628,-0.01487698642634,0.0106214004455645,-0.0021212275774003,-0.0270043802434459,0.0149336060443598
"33",-0.0123877722422817,-0.178852840633554,-0.0844326111569308,-0.024692264678434,-0.238109122979189,-0.132906366278023
"34",-0.00548883327836716,-0.0988361316269079,0.0707203604628314,-0.00864470478857534,-0.158543777281147,0.102916330401077
"35",-0.000694994825453221,-0.0182864622712971,0.00320083919632232,-0.00132608193616031,-0.0311680408137179,0.00862113017260355
"36",-0.000320106717177625,-0.00445441131598377,0.00375188293291908,-5.74451211083393e-09,-1.30560741388777e-07,1.30103756030025e-07
"37",-0.000719645671059256,-0.0200974550606976,0.0097787913255451,-0.00075699786947339,-0.0165130150579283,0.00513931707979511
"38",-0.00239441342521637,-0.0706928440654771,0.0336062667103442,-0.00224582288897335,-0.0599857361776564,0.0179846793966182
"39",-0.00042587162518869,-0.0113505054418825,-0.00232087849535413,-0.000686045949061757,-0.0100103873663567,-0.00437423672433266
"40",-0.000127406619572849,-0.00234465436761039,0.00238856869636987,-0.000340954090035008,-0.00697171380130303,0.00709588867313416
"41",-0.000118255428245058,-0.00212329571994102,0.0022321258007217,-0.000111224437393912,-0.00228341944968074,0.00233069848931556
"42",-0.000192256350656451,-0.00418682805627866,0.00375661784209434,-0.000111099900550166,-0.00282954425145341,0.00288959668829391
"43",-0.000120373078136642,-0.0023292099418234,-0.00179201871995768,-0.000453330212352062,-0.00360135696828862,-0.00575457441040975
"44",-0.000386296290140719,-0.0155295852411738,0.00733023246907835,-0.000113197518548997,-0.00333929871216957,7.76794008425609e-05
"45",-0.00350041572923685,-0.0758306704812523,0.052598136889933,-0.00217355573800933,-0.0530263932787323,0.0342437147150465
"46",-0.00237417661517621,-0.0263485287105506,-0.0152055389187772,-0.000532892844168269,-0.00684064279940555,-0.00143086818264185
"47",-0.000734474727203092,-0.0175615004667349,0.00859042348372334,-0.000456451361816933,-0.00543950714019448,-0.00273421612961621
"48",-0.00772334785499465,-0.033561076944703,-0.0393998214578999,-0.0017590918741384,-0.0208558827698022,-0.0055950708862364
"49",-0.000808120477851818,-0.0208605913372379,-0.0085822987807524,-0.000318930438668617,-0.00953803909186471,-0.00582788629918282
"50",-0.000393183870694729,-0.0052562473719209,-0.00379433764163741,-9.73435589344517e-05,-0.00259131526300035,-0.00259102085349915
"51",-0.000515623343075277,-0.0104467378926095,-0.00638254788483228,-0.000532980881196739,-0.0104508061988948,-0.00872392571939207
"52",-0.000986767884257718,-0.0233689776232777,-0.00637337555170093,-0.000196782654160809,-0.00562857903970681,-0.00289474475365076
"53",-0.00477557634170367,-0.0887766155679422,-0.0346458679075922,-0.000719528390421541,-0.0080991669377597,-0.0111505711384383
"54",-3.66335298991977e-08,-3.50904186666557e-07,-4.21626163778038e-07,-5.84671308397072e-14,4.79050180813841e-11,-5.88277594625261e-09
"55",-0.000580860462455265,-0.014649510710396,0.0066437600075005,-0.000632164409264625,-0.00701707174280096,-0.00140923556356221
"56",-9.80590335575665e-05,-0.000455999183190458,-0.00107626793999098,-8.02497826015358e-06,-0.000251364976555737,3.91971377466544e-05
"57",-2.67193075875054e-05,-0.000198256098377458,-0.000447088952253114,-3.95840904519965e-05,-0.000695321933632006,-0.000537812044676364
"58",-0.000917621329291937,-0.00833261317446237,-0.0143925294163148,-0.000456647248983546,-0.00350640891752079,-0.0064833804436737
"59",-0.0001579559529446,-0.00376512982750937,0.00345241837060857,-0.000120786729272735,-0.00239946919499527,0.00265203193903281
"60",-0.000163088816451963,-0.00390771116018026,0.00299283605420953,-7.29511530986518e-05,-0.0014086033172482,0.00134087703839052
"61",-0.000162528633051769,-0.00343457030555989,0.00312905520849987,-1.58391880604901e-05,-0.000299696279240582,6.35058698371623e-05
"62",-0.00033686404047285,-0.00567155589691566,0.00588256163885659,-0.000241761260240486,-0.00459252783672131,0.00463276087790724
"63",-0.00115502835403357,-0.0359006797249246,0.0260052834307159,-0.000591597490425724,-0.0268221715686764,0.018514244050988
"64",-0.00371658492833144,-0.0598002498202861,-0.0039234249332366,-0.00149813360239452,-0.0230171573115555,0.00668595145595693
"65",-0.00232003468426119,-0.0261279771024416,0.0231536933638642,-6.81457049139491e-05,-0.00130050396728811,0.00156079326636057
"66",-0.00136040775744232,-0.0287630818915234,0.022138846212493,-2.19330340451987e-06,-5.21605520963093e-05,-1.13669475588676e-05
"67",-0.0031710950823542,-0.0832975483321251,0.0497563468273379,-0.00107154070725633,-0.026453600215477,0.0131790319413746
"68",-0.000816760804249793,-0.0284454464475512,0.013421868454552,-6.09408827139923e-05,-0.00224959978542971,0.00162629801846018
"69",0,0,0,-0.000431508722500004,-0.0045764889491391,-0.00248608705651901
"70",-2.18039561741668e-05,-0.000329225945636906,-0.000269291913062572,-0.000860527552387126,-0.00859466047300087,-0.00543735377410786
"71",-1.16127044805806e-05,-7.9570792844919e-05,-0.000203041567066783,-0.000176900786703941,-0.000582646965093046,-0.00123416455647605
"72",-0.00563041932410858,-0.0262748798442308,-0.0478710416734024,-0.0024502659382956,-0.0221505108116907,-0.022232881707739
"73",-0.00281904000759437,-0.00808438608108137,-0.0156835030676634,-0.00071574448652528,-0.00478823604670994,-0.0069261781455435
"74",-0.000869911773961248,-0.00539578541875903,-0.0100641246578588,-0.000642528380569296,-0.00667005091037538,-0.00724226236389058
"75",-0.00164049190557653,-0.0248280659069723,0.000113800519882586,-0.000433253650170674,-0.00692063247380242,-0.00367415201373953
"76",-0.00242561959609575,-0.0481290384839441,-0.0415319722034765,-0.00142920282386628,-0.0241259802248793,-0.0258952158724713
"77",-0.000767699433126984,-0.0125033659393171,-0.00123372854863693,-0.000347297690800412,-0.00318311676816769,-0.000375092024692638
"78",-0.00329138054831256,-0.00769297451788354,-0.0129632827681116,-0.00167108001730093,-0.0153266726712713,-0.0104090238029256
"79",-0.0042758111957123,-0.0110891275142102,-0.00231818484866233,-0.000368141692155016,-0.00254629854470722,-0.00169015829389919
"80",-0.00124030074766193,-0.0085295882393187,-0.0135278517996543,-0.00104480279430732,-0.01121535116283,-0.0114483446005278
"81",-0.000282590320814994,-0.00361460178542222,0.00417233999530931,-0.00017092646843883,-0.00316644296587398,0.00364158818828999
"82",-1.40319275686589e-05,-0.000471659365731582,-0.000176399864024797,-1.2160114125711e-05,-0.000321655200137436,0.000301302123304013
"83",0,0,0,-1.93647928908298e-05,-0.00039157881561928,0.000348615787276125
"84",-6.21338604139174e-13,-5.79931284948921e-12,-4.19222139523767e-12,-5.533564261384e-07,-3.15056823585851e-06,-2.70784389863503e-06
"85",-1.27673058449878e-05,-0.000405731495385179,-0.000270689742439012,-0.000102906629412005,-0.00147573458288056,0.000607174003568542
"86",-0.00210732978575896,-0.0757783035043429,0.0455505351250624,-0.00153978374362734,-0.0497347114257465,0.0355754253586928
"87",0,0,0,-1.05193646532118e-17,4.0055790180898e-11,-4.82637823633172e-09
"88",-0.0146666378613011,-0.161688964130475,-0.123581783242327,-0.0104980824338452,-0.106531785942538,-0.115441491863582
"89",-7.59433610198984e-08,-3.22729201908921e-06,4.21950699043461e-06,-6.71081566600014e-07,-4.12175429152667e-05,-4.62969490776341e-06
"90",-8.93712525135088e-09,-8.87757637957528e-07,-1.40428968760299e-07,-2.71237626687277e-06,-9.01872998942312e-05,0.00010014773186101
"91",-9.22571233166371e-05,-0.00159085386337354,0.00153392345623886,-4.37914619996841e-06,-0.000128148551515177,0.000136522219296063
"92",-0.000954044335444258,-0.00868097738662446,-0.00672074657771646,-0.000151363000717109,-0.00276924726049002,0.0030252656426588
"93",0,0,0,-3.28962479722554e-05,-0.000307866134247841,-0.00040964427657137
"94",-0.0011773501865842,-0.0110555757518241,-0.00821672822131703,-0.000412457579491192,-0.0088761428169661,0.00412559107441909
"95",-0.000216858838818134,-0.00199629996845675,-0.00217923441986889,-1.20746620628954e-05,-0.000144225593565231,-0.00015978959398307
"96",-0.000197405758895045,-0.00147387972666895,-0.00176750467478847,-9.41025505478728e-05,-0.00110763893549441,-0.00125423113048346
"97",-3.86533983839673e-05,-0.000434067821234365,-0.000743061132090163,-0.00139235366295973,-0.0146947602257183,-0.0170727096392598
"98",-0.000107989237928331,-0.00321741969083386,0.00137885080061899,-0.000227431154438458,-0.00528543154418408,0.00120206340782898
"99",-0.000115484372188577,-0.00342513307019304,0.00142015072365556,-0.000104717880805211,-0.00351570032756497,0.00160949922615534
"100",-0.0028970301089272,-0.0514621272774835,0.00893963705529268,-0.00604745161213954,-0.0627198808773679,0.0207620799032607
"101",-0.00126386796488798,-0.00894900327503647,-0.0189162828791252,-0.00487697305898023,-0.0204560555903535,-0.0485517286717751
"102",-6.08059487209451e-05,-0.000524916516356055,-0.00129119520686299,-0.000473970322907076,-0.00303966111687329,-0.00619703002130931
"103",-5.28320577353922e-05,-0.000496557504284009,-0.00122484990249522,-0.000247068264458997,-0.00125151165358223,-0.0026265240210695
"104",-2.81245927714884e-05,-0.000328313836049995,-0.000432791945491735,-0.000109337851960424,-0.00258783845577535,-0.00131468596050465
"105",-3.32945325064661e-05,-0.000514409133849562,-0.000329294324050907,-0.000257518206833047,-0.00217905087694698,-0.00201338096644328
"106",0,0,0,-0.000818085732702985,-0.00864467829131375,-0.00901616838722685
"107",-0.00731988890486589,-0.0243353821391006,-0.0471584014081339,-0.00342290277778177,-0.0190804812973856,-0.0325567090501207
"108",-7.30880710663584e-05,-0.000590022578613245,-0.00106828838576583,-0.000172336967508162,-0.00118610807287625,-0.00217360538805735
"109",0,0,0,-0.000258755058485567,-0.00724024107826207,-0.000552073969323528
"110",-0.000196623460838754,-0.00555640486951325,0.00235627130458938,-0.000191945905542404,-0.0060488485921865,0.00091039108988961
"111",-0.00063793935023939,-0.0149696380293915,0.00347326696819391,-0.000235843997720974,-0.00510781244618666,0.000184158271682522
"112",-0.0018287819331131,-0.0173722470617935,-0.02028350321228,-0.00122629072412021,-0.00997603415213549,-0.0128040226699183
"113",-0.00311061002233272,-0.0494796289731018,-0.0296397943022159,-0.000987209947278609,-0.00798692196057292,-0.0118270916894523
"114",-0.000215224416495548,-0.00695986247728451,0.000821949284348686,-0.000607325568748256,-0.0044410993142265,-0.00436952878052039
"115",-0.000248365486632589,-0.00191732081239859,-0.00267946418736225,-0.000146182327751907,-0.00133684143991983,-0.00161489530827499
"116",-0.00138687833572783,-0.00371561229090105,-0.00858411646712006,-0.000343051320650255,-0.00185534127017185,-0.00334930753352101
"117",-0.000693872328783467,-0.0131333975681958,-0.00427858524673574,-0.000393630588321807,-0.00834930575399986,-0.00221568239584659
"118",-0.00166062846070817,-0.00500853570598575,-0.00642798438222546,-4.86261813319876e-05,-0.000714227712635362,-0.00064878063851195
"119",-0.00176890399805868,-0.0656238474371,0.0389486808432838,-0.00586766980778813,-0.0598031634560639,0.0258610520667297
"120",-0.00121220196385651,-0.0393703978036302,0.0184750464089651,-0.00647750135582366,-0.0742203708624624,0.0224708465317981
"121",-0.000718548814281288,-0.0293579032395705,0.0157641583126697,-0.000647230467959862,-0.0256394637976066,0.0102745639099931
"122",-0.00999977488680176,-0.0904597653938124,0.0262605578802418,-0.00995464023809392,-0.15793115026843,0.059699172192885
"123",-0.00868373408529474,-0.185514713912026,0.118297475903027,-0.0125621605719027,-0.193732117842053,0.130024117508607
"124",-0.0118324403333429,-0.116144557830277,-0.0817698850200641,-0.0032901616556155,-0.0803742945390405,-0.00420225749595999
"125",-0.00359659684672031,-0.0824410550051133,-0.0414771038854503,-0.0064663846377353,-0.109440289531326,-0.0508316105733937
"126",-0.00669472187419796,-0.108076428114798,-0.0904466173576601,-0.00659924436624194,-0.170128338259967,0.0340320906955646
"127",-0.00359566864337087,-0.0774843499094676,-0.0376970089399539,-0.0039286053221747,-0.106634377376084,0.0106318301437812
"128",-0.00904419067997093,-0.0633856355154011,-0.0526786449509909,-0.00670141886662506,-0.105735105469541,-0.0453039906496241
"129",-0.0131643853518081,-0.208102948708935,-0.0940685556240574,-0.0167473261690347,-0.289636425880072,-0.0845721137814719
"130",-0.00351846815538944,-0.08856512607197,0.0580005733621256,-0.00379549114606394,-0.0919598256919945,0.0523783121465032
"131",-0.00148914228159379,-0.0446061440969552,0.0255403172377898,-0.00345921224980842,-0.0667244694258671,0.0436493758794549
"132",-0.000701145376099647,-0.0273462126866369,0.0105283724281357,-0.000317202382697336,-0.0150070529255722,0.00969036157627159
"133",-0.00430086607157916,-0.0048844599767776,-0.00998499402012824,-0.000578598476138341,-0.00324918635334848,-0.00667545075232362
"134",-0.00155283796838717,-0.00621353779075425,-0.00838734529399206,-0.00129221532236,-0.00672170821139294,0.00068082195607734
"135",-0.000784229276389881,-0.00541365188864956,-0.00741617899974348,-0.000857831765415561,-0.00668508509654259,-0.007569004466179
"136",-0.00425277569625552,-0.00618065970244993,-0.0128842499705724,-0.000637342377377469,-0.00395804108868358,-0.00394459797076342
"137",-0.00475891786682536,-0.10757130937795,0.0278367318031824,-0.00314649630659949,-0.0999664599653498,0.0504668282329066
"138",-0.00395096870562189,-0.0654582179037729,-0.0515795465417174,-0.00238178765467085,-0.0503609686624102,-0.0053529947386563
"139",-5.22476640068599e-05,-0.0038289494259326,0.00287877831265856,-0.000342804126793552,-0.00761861604618821,0.0035118520960262
"140",-0.00195248580955726,-0.0111585494340109,-0.0169787567809048,-0.00056251768865857,-0.0113021439019231,-0.00182948965541403
"141",-0.000339721315498632,-0.00979670154058757,0.00354816975721639,-0.000296296037017137,-0.0132262912492925,0.00694651654505464
"142",-0.000918669481464435,-0.0345639777650866,0.019352007407391,-0.000182335827653743,-0.0106243717454152,0.00749016299758965
"143",-0.00112049551294412,-0.0446382194113443,0.0270175914084971,-0.00017098448805055,-0.0108926882555496,0.00772262612779746
"144",-0.000269834287590092,-0.00861902079647352,0.00563341811060912,-0.000213622930456105,-0.0091181788662394,0.00585654902768217
"145",-0.000913071631718266,-0.0291582770394107,0.0165737471059608,-0.00014070599877154,-0.00922401255981625,0.00618330824249213
"146",-0.00222570386838849,-0.0139553958950607,-0.0178954054494336,-0.000934005407896789,-0.00922288950770185,-0.00933488212634927
"147",-0.000540992758490133,-0.00416552131036976,-0.00735190625296181,-0.000948016599516968,-0.0244416706003192,0.00156624648421345
"148",-0.000355282027718069,-0.0202751385412528,0.0122229445533013,-0.000707550056236873,-0.0304494206869838,0.0180804945257108
"149",-0.000730460990697848,-0.0275165531581057,0.0135145870244702,-0.000959163521554556,-0.0461583190109535,0.0318696232777526
"150",-0.000718324349955996,-0.0296889824277084,0.0182597053350736,-0.000545778277746791,-0.0243436948090693,0.0154253736188795
"151",-0.00291665293800331,-0.0759557264833974,0.0322243601379764,-0.00660173075725937,-0.122419055010643,0.0686541907101925
"152",-0.000496955459956306,-0.0248440826420825,0.0129408813034928,-0.000923238265017562,-0.0420645118737257,0.0218933423891084
"153",-0.00064695698003521,-0.0336873384054964,0.0191647733605062,-0.00239482225642489,-0.0844367400205938,0.036978666928544
"154",-0.00627541997989213,-0.054928316086171,0.0322133432149441,-0.00133234260772878,-0.0445338941095134,0.0282588679489889
"155",-0.00280309268867475,-0.0885490098568902,0.0592123940549468,-0.00362872110452054,-0.114738311163852,0.0577050640040244
"156",0,0,0,3.45185376338496e-18,-1.21224075611616e-11,1.46064585217849e-09
"157",-0.000686125497440212,-0.0318400553412178,0.0211359322017901,-0.000845632743510314,-0.0211897681439359,0.00488500644045383
"158",-0.000626069843032866,-0.0257822129433562,0.0154739139316414,-0.000654026830762334,-0.0219605672640784,0.0111652816742012
"159",-0.00982670383933411,-0.209400950950477,0.11165089638075,-0.0185099171828419,-0.309603121959536,0.196210712433587
"160",-0.000237660252768545,-0.0107000139263057,0.00698716911007267,-5.69207429411597e-05,-0.00314896516395926,0.00192046240412261
"161",-5.07970636488034e-05,-0.00259128122632318,0.00166734422791359,-0.000140162263814937,-0.00706637745386485,0.0044651274821302
"162",-0.000199666264071759,-0.00861172463870799,0.00615113904087246,-0.000114979755746113,-0.00633508829109388,0.00437850498085114
"163",-0.000166720347268937,-0.00932071084909786,0.00616373155295218,-0.00029354040541269,-0.0161005153827869,0.00979067503346521
"164",-0.000414959079957445,-0.0164505257576634,0.0106575765944114,-0.000474220806799039,-0.0202761642656507,0.0103750596122073
"165",-7.14294801860513e-05,-0.00174508797315946,0.000384399854432514,-0.000592093618985384,-0.0102030480494059,0.000707920424848559
"166",-0.00340167843460402,-0.100391985873591,0.0561524591184254,-0.00344665973219719,-0.122970187151338,0.0729192593929598
"167",-0.000757540493160918,-0.00799034388968251,-0.000166659932899268,-0.000124025210715551,-0.00109224241773828,-7.19595245813486e-05
"168",-0.00059484922279167,-0.028346890456054,0.0189243683503225,-0.00026075670123843,-0.012653436217433,0.00724335007160611
"169",-0.00162329523616293,-0.0427365962978412,0.0247531318195996,-0.00108797651022718,-0.0386622880637659,0.0208327483920928
"170",-0.0102577616484272,-0.0121106780639798,-0.00519170870314017,-0.00135562659613312,-0.0202942419104158,0.00506918972157399
"171",-0.000375470051262668,-0.00414410428179556,3.15012178911451e-06,-2.36216490013059e-05,-0.000852362812847187,-0.000160369920342651
"172",-0.000371527413232211,-0.00396611672758569,1.3149961609703e-05,-6.35580175649442e-05,-0.00203291604363131,-0.000199212605374377
"173",0,0,0,-4.17865592183583e-05,-0.00111590600559329,-4.94057857415276e-05
"174",-0.00622255840368185,-0.131861353683924,0.0840515160841587,-0.00913335907009961,-0.175978855535744,0.109379802811609
"175",-0.005141637917079,-0.107831325380557,0.0584687263261042,-0.00840062241033224,-0.141691662676626,0.0880473411244866
"176",-0.00518709507353071,-0.133997953423465,0.0618281956971242,-0.00669053985719435,-0.185896510501105,0.107083081686138
"177",-8.90107352153208e-05,-0.00604436325445537,0.0041219771212634,-0.000384716455458225,-0.0170699749020844,0.0102372260098002
"178",-0.000154780642855507,-0.00542990332773611,0.00334051588952454,-7.84924132346972e-05,-0.00488288053948747,0.00341793073689776
"179",-4.55865010449906e-05,-0.00319189193136288,0.00243187896600571,-7.44674075013423e-05,-0.00439594125389696,0.00293675141083008
"180",-1.87388929298316e-05,-0.00109069471009901,0.000741516683636103,-1.33014292528109e-05,-0.00101196533771887,0.00070283811502908
"181",-7.96394069253425e-06,-0.000738576900212229,0.000592538615908983,-7.61688083892128e-06,-0.000404596063748931,0.000311495990880409
"182",-0.000192700916989353,-0.00960353265778903,0.00677521196605495,-0.000152195780032601,-0.00422340680661023,0.00257048629573989
"183",-0.0002357749082355,-0.00966939171644584,0.00725540693498952,-1.52786720347442e-05,-0.000905323133314618,0.000685383818396915
"184",0,0,0,3.39466088982748e-17,-1.07170773030911e-10,1.29131571047028e-08
"185",-0.000842523432816327,-0.0191033269133291,0.00367937705903841,-0.00135101179340873,-0.0245744620449549,0.00830242156580585
"186",-0.000341630863682946,-0.0100418780413821,-0.00313704188116085,-0.000154408021529916,-0.00274119120488459,-0.000442752549227613
"187",-0.000281969195891237,-0.0130321258965762,0.00859863347355763,-0.000188385630372416,-0.00980297241756574,0.00639148003683286
"188",-0.00349969652007962,-0.0335555382010455,-0.0150758767974471,-8.92981963741872e-05,-0.0029715626536488,-0.000184215333406502
"189",-0.000736806685369672,-0.0275288927612866,0.0180112756862233,-0.00026447819604752,-0.0126668600201758,0.0067719061102554
"190",-0.000120388472017373,-0.00568855486570695,0.00400117074723217,-1.95792087740125e-05,-0.00124299644212237,0.000898723134372706
"191",-0.000325014769017377,-0.0130569112956165,0.00816285721573312,-0.000209118322642207,-0.00684543017272685,0.00396866482041399
"192",-0.00184152868358408,-0.0512746272752635,0.0203106801756451,-0.00107222204054543,-0.0447752247594632,0.0204806094554123
"193",-0.000304952960595392,-0.0134661557291663,0.00615481257477237,-0.00066759469560576,-0.0278435629423946,0.0115496474330034
"194",-0.00132628112227278,-0.0209441240039554,-0.0128709654664584,-0.00179697518460347,-0.0313564203821729,-0.00251353483592184
"195",-6.83694174529392e-05,-0.000705214917902425,-0.00143090697526454,-0.000236640727521154,-0.00817666553290473,-0.00130313638616126
"196",-0.00194350071736837,-0.0253623186625295,-0.020871789098371,-0.000833559505785043,-0.016530572919037,-0.00410154929665016
"197",-0.00154019389430736,-0.0245361995034491,-0.0160913531964207,-0.00168338301595912,-0.0232674029659649,-0.00913378006774868
"198",-0.0016820754852612,-0.0278381665156323,-0.0138855156083035,-0.000998946377350776,-0.0281359135471837,0.00358696410525816
"199",-0.0003330449826064,-0.0206033382445107,0.0135436088561798,-0.000112326114375638,-0.00736425687619116,0.00507544510133994
"200",-0.000902970029859426,-0.0206000191907677,0.00878240699835342,-0.000462607528231985,-0.0192341403327874,0.0114593033477573
"201",-0.00199739683284259,-0.0628000066560553,0.0390257773427125,-0.00205613440772963,-0.0644672796936809,0.0379754874759842
"202",-0.0026516447440113,-0.0537862616583878,0.0324567761406824,-0.000798894950468052,-0.0320618051973428,0.0219958430344666
"203",-0.00066941919310254,-0.0154372014537046,0.0110848125736932,-1.02046875022661e-05,-0.000579480925934448,0.000415101442335018
"204",0,0,0,9.53605102355845e-18,-3.46365084996037e-11,4.17340156228367e-09
"205",-0.000216442953018859,-0.00925362028001756,0.00628904030921214,-0.000145012240510439,-0.00991056288558961,0.00715505226973778
"206",-0.00194250401714105,-0.041441278042246,0.0194097505280731,-0.00087212284430171,-0.0335679526614689,0.0178278702406482
"207",-0.000782044941824317,-0.0342690373473789,0.018837746823412,-0.000605541323375825,-0.0302860975780314,0.0179712578555555
"208",-0.00246300160255071,-0.0502356952517897,0.014462875141359,-0.00350052648205059,-0.0775747177964351,0.0390909100629675
"209",-0.00255244777034407,-0.0541009015874315,0.0134338053453423,-0.00098302936013847,-0.0369795845295675,0.018206080906904
"210",0,0,0,3.1085688650015e-18,-9.29894378286717e-12,1.12044276936622e-09
"211",-0.00685781173741204,-0.110503874045093,0.0770598605067938,-0.00784043384070775,-0.12490852501012,0.079846584125622
"212",-0.00735380738263254,-0.165470322987905,-0.046016527924148,-0.00379728016430175,-0.0742521053798862,-0.00628171576649857
"213",-0.00389698921683232,-0.0491606227700214,-0.0107373878621348,-0.00139738945611345,-0.0436231797705825,0.00542879826563279
"214",-0.00148269365984692,-0.0339868599170021,0.0219136007134454,-0.00230929446535296,-0.0440257190201003,0.0108439653494895
"215",-0.00274673258392869,-0.0764988531309864,0.0529450503382887,-0.00107909556970909,-0.0488230057386823,0.0306431858907493
"216",-0.000679759954870397,-0.0170979514832262,0.00861650543516584,-0.000810835011534617,-0.0102456353400623,-0.000924709676405596
"217",-0.000143722860480262,-0.00660857259266083,0.0045625406281325,-5.65459072943873e-05,-0.00332765324426739,0.00235849939651282
"218",-0.000436455950791987,-0.0160201848617217,0.00987052956831715,-0.000183501321277059,-0.0102936816571072,0.00688383936262715
"219",-0.00555804087025835,-0.116087138531261,0.0726664711086851,-0.00245260596263695,-0.0715629377709889,0.046505170553443
"220",-0.000212830289412316,-0.00810056076790833,0.0056711543052314,-7.3963809854452e-05,-0.00423218999555828,0.0028874128089692
"221",-0.000236533004164897,-0.00815984368326009,0.00550716892877892,-6.48076087749163e-05,-0.00344196601635999,0.00224524630676743
"222",-0.00011600117739783,-0.00745322678735044,0.0044889797795224,-0.000249464299996185,-0.0143688632973393,0.00834068934494204
"223",-0.000253801571576754,-0.0102940368812233,0.00377948193757491,-0.000254736687216576,-0.0115853891228053,0.00561423598038052
"224",-0.000358249874503355,-0.00481317996412481,-0.00177740979995637,-0.00031810785033155,-0.0014393763343267,-0.000498169106166391
"225",-0.000406875180498998,-0.00530763563350407,-0.00305487957363937,-0.000234510733335671,-0.00151905579211307,-0.000570399311226177
"226",-0.00108814377836689,-0.0245296423376706,0.00539641978847977,-0.000582173007692888,-0.00511475785935843,0.00152898645282168
"227",-0.000200184632492824,-0.00924787862119526,0.00542805514919141,-0.00041060690128835,-0.0126349730515218,0.00857607828742719
"228",-0.000151155253569354,-0.00624254642085698,0.00449756549065338,-4.54034776517372e-05,-0.00302210060302995,0.00209849521302593
"229",-1.93394875278809e-05,-0.00142430400591165,0.000970562447950585,-2.0484271289061e-05,-0.00108981645915839,0.000755895878113498
